database_id,spotify_id,song_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5bb7ac8f0c27ee4c381dd85d,0qG1teoBvooRo7Z5Z8edCk,La ritournelle,https://p.scdn.co/mp3-preview/ec5cc4089fa1e3e9fe054287c7bfd18beefb6f83?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.558,0.723,0,-11.214,0,0.0312,0.00405,0.501,0.0863,0.526,102.833
5bb7ac8f0c27ee4c381dd85e,6ozD1U7DYOpAhrsQxCCYi0,A quoi ça sert l'amour ? - avec Théo Sarapo,https://p.scdn.co/mp3-preview/693a74a21c6f99d54a78c1be4779628af4a45a1d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.429,0.494,11,-9.673,1,0.0385,0.796,0,0.245,0.523,96.3
5bb7ac8f0c27ee4c381dd85f,5NsOnvpjvH9sCz8TyVOmOz,Désolé,https://p.scdn.co/mp3-preview/34805cbb23566775a759aa45033b1284fdf3430b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.631,0.482,1,-6.761,0,0.121,0.428,0,0.0819,0.677,100.013
5bb7ac8f0c27ee4c381dd860,09bDHWxnX2BjMPbj30PRQ4,Do U Want It?,https://p.scdn.co/mp3-preview/e1a14c47bfaaa76af785c87d6b8558c73988fae1?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.814,0.852,9,-5.941,0,0.0557,0.225,0.161,0.325,0.923,112.032
5bb7ac8f0c27ee4c381dd861,2TrNXQBxFEv7xqeOaJwPyS,Hot Damn!,https://p.scdn.co/mp3-preview/9350f7046c9e410803c1b8a28374ffd38d451a68?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.669,0.825,5,-8.351,0,0.0432,0.0584,6.81E-05,0.0341,0.867,105.888
5bb7ac8f0c27ee4c381dd862,4Gg7js0Xz6yvnTc3QkWkTu,Shake Your Rump To The Funk,https://p.scdn.co/mp3-preview/3595b0d9f192f8288a6d9dc0791d99a3a8926914?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.726,0.907,4,-5.604,1,0.0377,0.0157,2.47E-05,0.0339,0.784,113.45
5bb7ac8f0c27ee4c381dd863,6jMpvxSOhGirrDniVBqEjH,Reach Out,https://p.scdn.co/mp3-preview/374492d48127d967380b36016c9a1938d4fe2e17?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.819,0.64,2,-9.124,0,0.0371,0.0397,0.000149,0.304,0.917,112.637
5bb7ac8f0c27ee4c381dd864,0d4yYEHwDfaXTmfqcHaIz8,Funk In The Hole,https://p.scdn.co/mp3-preview/494b203fa972b65e4c658e383a0ea677a0b7b891?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.499,0.98,0,-4.818,1,0.0569,0.0233,0.348,0.211,0.947,180.709
5bb7ac8f0c27ee4c381dd865,5W5FVsgGCe3T9nIMkiXqNo,Sing a Song,https://p.scdn.co/mp3-preview/025ad33fb8456f8f55ad0c9d0e3a5cb293340844?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.774,0.698,9,-7.5,1,0.0481,0.157,0.00027,0.0684,0.969,122.325
5bb7ac8f0c27ee4c381dd866,1bYBLZUHKK0m93qZ4cMWJC,Play That Funky Music,https://p.scdn.co/mp3-preview/dea782268ddbd6e5eacbc1a3968bc4f195f37a51?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.822,0.87,9,-6.257,1,0.0592,0.124,0,0.045,0.901,109.174
5bb7ac8f0c27ee4c381dd867,1uxzFavoQSzR6NhzeSbHdM,I Wanna Be Your Lover - Single Version,https://p.scdn.co/mp3-preview/b201b2dacc082ba8b93727bb45034b0f39db9e29?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.793,0.442,8,-11.293,0,0.0564,0.236,0.00163,0.0662,0.833,115.995
5bb7ac8f0c27ee4c381dd868,3z8kox8O9CTOPJOtgK6Xan,Work To Do,https://p.scdn.co/mp3-preview/430115b7409c4527a7b3f25c7ef6b48bb6d75245?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.641,0.917,1,-5.496,0,0.0888,0.565,3.81E-05,0.236,0.856,101.787
5bb7ac8f0c27ee4c381dd869,3YE6yPSSFpjtZNvUlGErr9,Do It Again,https://p.scdn.co/mp3-preview/363aa5ec094fd785ebefbd2d32110b547087347a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.854,0.739,6,-8.469,0,0.145,0.0102,0.00255,0.0378,0.968,131.949
5bb7ac8f0c27ee4c381dd86a,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,https://p.scdn.co/mp3-preview/1f826380a449ec9a8bae45967d908fffd7ff5222?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078
5bb7ac8f0c27ee4c381dd86b,0DYUAkcAJhYhk0xOIGH1dL,Haters,https://p.scdn.co/mp3-preview/79fcd789d5da601b03a53d0e2ab3cd0419ed77ea?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.846,0.737,10,-9.165,0,0.215,0.0216,2.91E-05,0.0868,0.435,136.019
5bb7ac8f0c27ee4c381dd86c,1cojSYj0ugS7tmcwKIxMX4,Of Wolf And Man,https://p.scdn.co/mp3-preview/8783b744678e66b35ddaf611ffb9385298906ef5?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.627,0.752,5,-7.691,1,0.0346,0.000881,0.0299,0.105,0.472,121.775
5bb7ac8f0c27ee4c381dd86d,3jjQHULAVn71k40mKwGMiV,Juicebox,https://p.scdn.co/mp3-preview/91fa282978e81c9e36874dfb499f176d36247838?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.462,0.981,2,-2.371,0,0.127,0.00166,0.00894,0.0856,0.547,154.995
5bb7ac8f0c27ee4c381dd86e,6G7ucpoK4B4P5y1MVh2ktz,Neighbourhood (Steve Gurley Vocal Mix),https://p.scdn.co/mp3-preview/28a045fa596aec0abc9e13c2ece0b4496974ed9a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.805,0.991,4,-9.183,0,0.145,0.0439,0.293,0.253,0.565,132.028
5bb7ac8f0c27ee4c381dd86f,4FLFm76nwepkcxzqS8PzH4,Moving too fast - Radio Edit,https://p.scdn.co/mp3-preview/85e9e8c40872fb8f367db4a7a466ce4207b699ac?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.844,0.506,11,-11.082,0,0.0453,0.0878,1.65E-05,0.0323,0.515,127.099
5bb7ac8f0c27ee4c381dd870,4x0WzGuKSqZkDKi0N69CLd,Bax,https://p.scdn.co/mp3-preview/79edaa62cf274abcb1915d4b61f953459037519b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.788,0.733,11,-8.433,0,0.0519,0.000754,0.882,0.0626,0.8,134.023
5bb7ac8f0c27ee4c381dd871,4JtvyWkWQTPVcroZf8JJkp,Heart of Courage,https://p.scdn.co/mp3-preview/14281b9f28c72c987dbc73fb1a542667f8806633?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.403,0.591,1,-8.126,1,0.0514,0.511,0.896,0.108,0.192,135.047
5bb7ac8f0c27ee4c381dd872,3x1sQzQTf1PdJOHT0bhvnH,Bootie Call - Dreem Teem Vocal,https://p.scdn.co/mp3-preview/c8cb90ee112565169e0c09495a9c0db649b76e7c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.832,0.594,1,-11.131,1,0.0682,0.00768,0.534,0.0774,0.956,128.288
5bb7ac8f0c27ee4c381dd873,00XrSeoUJusUuWvqd08lyF,I’ll Be Loving You,https://p.scdn.co/mp3-preview/2431f528200b364dce9b70b9f0d5b8765bbd1538?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.443,0.876,10,-4.588,1,0.0499,0.411,0,0.36,0.706,154.588
5bb7ac8f0c27ee4c381dd874,0QmB82sogw3EjZEeXLJL52,Contraption/Soul Desert,https://p.scdn.co/mp3-preview/72a2bc64467dc1eededde20200627466d58773a1?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.139,0.882,10,-4.816,0,0.056,6.78E-06,0.824,0.319,0.472,157.752
5bb7ac8f0c27ee4c381dd875,0eRx2U1B7xGkUJpgVXkMD4,Rumble,https://p.scdn.co/mp3-preview/6963881d3dfeb41043670b35aedb1336b89bc2f4?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.555,0.62,9,-9.293,1,0.0318,0.025,7.57E-06,0.0409,0.521,84.532
5bb7ac8f0c27ee4c381dd876,5liQj4sVRmEEESvvcb64o8,Wearing My Rolex - Radio Edit,https://p.scdn.co/mp3-preview/3590d62e44888e92346fc806af09d51943ec6887?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.876,0.716,1,-6.884,1,0.135,0.0468,0.000482,0.0667,0.755,131.942
5bb7ac8f0c27ee4c381dd877,752OLJkB2AKJyMwguHoflk,Du bist,https://p.scdn.co/mp3-preview/1006ec1b0325aa5854b898b599b2fa8d03c58ca5?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.62,0.701,4,-4.069,0,0.298,0.475,0,0.249,0.399,171.524
5bb7ac8f0c27ee4c381dd878,7z5ESxkuKYWx9C26YyF4Tk,Deutschland - Radio Mix,https://p.scdn.co/mp3-preview/d161a509c24729fc10e8e337b411068e43742c40?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.541,0.901,8,-3.907,1,0.0724,0.274,0,0.0629,0.884,180.127
5bb7ac8f0c27ee4c381dd879,1YplKY2G8yN0bWf8rM5Egz,Alles endet (aber nie die Musik),https://p.scdn.co/mp3-preview/73f327cafafd5de95b841f6a37ae74683a42c13e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.446,0.864,5,-7.211,1,0.0469,0.0008,0,0.337,0.786,77.49
5bb7ac8f0c27ee4c381dd87a,6kcuYyyU2tPxGP3PDVWYJT,Summer Paradise - feat. Sean Paul,https://p.scdn.co/mp3-preview/0be955a47edbdaa5147a3323079e136946e0e718?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.421,0.822,2,-4.415,1,0.0542,0.0132,0,0.092,0.751,171.935
5bb7ac8f0c27ee4c381dd87b,5G3pFGaM9BgmXZVwM4bSmo,Junimond,https://p.scdn.co/mp3-preview/dc007f7a8d3a19ee7abbd44e88c36aeb8f7effdd?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.694,0.436,6,-9.695,1,0.0248,0.538,0,0.362,0.675,79.07
5bb7ac8f0c27ee4c381dd87c,2BKHtYXwDJDHDRbr2An4RN,Eiserner Steg,https://p.scdn.co/mp3-preview/6b1fe55e69ca4603601bf8fc5ff050039a930fea?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.627,0.561,6,-6.769,1,0.0274,0.0378,0.17,0.377,0.231,124.003
5bb7ac8f0c27ee4c381dd87d,4UQ4aMhOvkd4igLnZchmvx,Geile Welt,https://p.scdn.co/mp3-preview/608460fc1354996459c8f7eb7e4f5e6a5152180a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.76,0.635,7,-5.73,1,0.0767,0.303,0,0.143,0.701,136.97
5bb7ac8f0c27ee4c381dd87e,4jaeRZRaBSlVkYAjWqrf7z,Bon Voyage (feat. Nina),https://p.scdn.co/mp3-preview/69e9d5fc557f4d0fc28c39f15a9599b575d0312a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.903,0.735,4,-7.976,0,0.236,0.26,0.00056,0.097,0.921,96.41
5bb7ac8f0c27ee4c381dd87f,12Ns5IphkblPmHxpRILG9t,Don't Wake Me Up,https://p.scdn.co/mp3-preview/1cf042b6277db5928b2c4126c206cb46edbf00cd?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.602,0.691,7,-5.197,0,0.051,0.0548,0,0.144,0.206,127.967
5bb7ac8f0c27ee4c381dd880,2TSoLv5tMkqikfpM5irrqZ,Still,https://p.scdn.co/mp3-preview/e1f42b63122976057f3a49ad6dcb2fb9f1a7e0b4?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.487,0.666,9,-6.898,1,0.058,0.0378,2.71E-06,0.101,0.67,169.997
5bb7ac8f0c27ee4c381dd881,3xWEG7EiwrFhx5IBtN8YEM,20qm,https://p.scdn.co/mp3-preview/7960d8c0e18b197fa7798ffd3c85132a0c91690b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.526,0.614,4,-9.863,0,0.0951,0.338,5.62E-05,0.107,0.426,75.058
5bb7ac8f0c27ee4c381dd882,6GmUVqe73u5YRfUUynZK6I,Let Her Go,https://p.scdn.co/mp3-preview/043435de75e5889850d1caa8a479d5168ecf5ff3?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897
5bb7ac8f0c27ee4c381dd883,4d2hD63oUGU3s7L66JD0BE,Dance Again,https://p.scdn.co/mp3-preview/2d288b4a7117b800a3bf561a3686f39fbe17a40a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.792,0.856,11,-5.236,0,0.067,0.0159,2.88E-06,0.0981,0.714,127.988
5bb7ac8f0c27ee4c381dd884,1P9DjMDiHwutu9RR7YiGEC,I Am God,https://p.scdn.co/mp3-preview/71205e17ac95b8eb3e96fb0178f70503667bba7d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.563,0.775,5,-5.142,1,0.0894,0.0109,0,0.195,0.482,90.938
5bb7ac8f0c27ee4c381dd885,6Zp0xvhkmV7OE1iKuvVclq,Heaven,https://p.scdn.co/mp3-preview/adf3961e51e5f2e294c549d32beff69bf07129c2?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.564,0.839,1,-6.076,1,0.0766,0.00878,0.0121,0.31,0.524,94.629
5bb7ac8f0c27ee4c381dd886,2939bPzqs0vye6gTpD3oHW,With You (feat. Kim Burrell),https://p.scdn.co/mp3-preview/1ff4b725dbaf35205ac06501f2172ab08dc3dc24?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.453,0.644,1,-4.708,1,0.0509,0.304,0,0.441,0.342,114.004
5bb7ac8f0c27ee4c381dd887,2rLLWDLgXBOoisGsuXal96,The Battle Is the Lord's,https://p.scdn.co/mp3-preview/e62d4ab1308cde6bcddb84a64c04e6aa3de45057?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.553,0.386,9,-11.532,1,0.0398,0.147,1.51E-06,0.086,0.183,112.167
5bb7ac8f0c27ee4c381dd888,6EetnZ5KR6g7mGBr4EaObt,No Weapon,https://p.scdn.co/mp3-preview/de5a3c6d081379583451c6a3200b889317e1715d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.35,0.537,8,-10.787,1,0.0613,0.0438,1.25E-06,0.614,0.325,134.031
5bb7ac8f0c27ee4c381dd889,5vY1TilwK6G4k5j5gejOV1,Give Me,https://p.scdn.co/mp3-preview/5651dfec14b59929f3fe1a344bfeee3bf8b907b1?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.444,0.819,4,-5.933,0,0.368,0.0565,0,0.348,0.228,165.445
5bb7ac8f0c27ee4c381dd88a,5FdqVZKMHGKsx9Sf4iOIkG,I Need You To Survive,https://p.scdn.co/mp3-preview/f971af02b5fc562122a0c94b57f2f4a1d8ae0799?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.335,0.345,1,-9.857,1,0.029,0.511,0,0.522,0.168,80.552
5bb7ac8f0c27ee4c381dd88b,7bGft4bG3evhX1ptBtSclF,It Ain't Over,https://p.scdn.co/mp3-preview/c0eb946486a0fddf1139f87b13b1f176936b88f9?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.433,0.688,6,-6.062,1,0.0562,0.0922,0,0.35,0.235,113.924
5bb7ac8f0c27ee4c381dd88c,2roFCNcQD9EZu0mk4XnmDI,Closer/Wrap Me In Your Arms,https://p.scdn.co/mp3-preview/c4aec119088cbff405b2dfaff7ab83a3a668df5b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.479,0.526,1,-7.996,1,0.0323,0.607,0,0.208,0.29,129.941
5bb7ac8f0c27ee4c381dd88d,6kMq92FFhi7q72hg2o3Zre,Jesus Is Real - Live,https://p.scdn.co/mp3-preview/8c0efc13edab2297bcb7a7bbefb5e59cd94d1bf9?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.475,0.911,8,-6.811,1,0.111,0.248,0,0.48,0.458,171.448
5bb7ac8f0c27ee4c381dd88e,41i9l338D9XrG1bRSbtpqi,The Other Side,https://p.scdn.co/mp3-preview/9fc553d4e1713caaae525702065a28ec3945edb4?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.38,0.942,11,-4.001,0,0.0749,0.00189,0.00963,0.115,0.287,167.962
5bb7ac8f0c27ee4c381dd88f,3pTXEp42uxDv63KP3yqYch,Amaranth - Remastered,https://p.scdn.co/mp3-preview/2f3b95ed2063c21a9e5b612aa71f0e7e62bf418d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.572,0.77,2,-7.806,0,0.0345,0.00491,3.26E-05,0.0602,0.381,127.986
5bb7ac8f0c27ee4c381dd890,5szmwG86IFASvYrca21MEz,Work Song,https://p.scdn.co/mp3-preview/a09ca05757d60bb8ef317c520ce5483285085724?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.484,0.381,10,-10.732,1,0.0625,0.74,1.40E-06,0.111,0.296,118.567
5bb7ac8f0c27ee4c381dd891,25Q1Vo50rHBpo5bqdpc8OS,Terror Couple Kill Colonel,https://p.scdn.co/mp3-preview/4497f553512a838951434d2afdb93aeed7e3eb52?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.699,0.467,4,-13.97,1,0.044,0.0165,0.415,0.107,0.749,127.263
5bb7ac8f0c27ee4c381dd892,5Acb7rT3Mb43EHC4mW2W6J,The Eternal - 2007 Remastered Version,https://p.scdn.co/mp3-preview/e205554136e249eef673026ad59c1c809c5de352?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.507,0.474,2,-14.043,1,0.0516,0.745,0.1,0.106,0.327,109.574
5bb7ac8f0c27ee4c381dd893,4HpRlSMN1FWDRxKAgSKw6N,Cinnamon Girl,https://p.scdn.co/mp3-preview/785169a3d9239b1ac1ccc2143d99cacb451bae3a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.484,0.913,1,-5.942,1,0.045,0.13,0.78,0.0992,0.465,99.052
5bb7ac8f0c27ee4c381dd894,5ufDkeKyrWCQUy2NN4R2c2,Stay The Course,https://p.scdn.co/mp3-preview/967b693eb6825e1d4d3ae3444c9560883388c087?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.586,0.974,4,-6.155,0,0.0824,0.00284,0.00464,0.354,0.247,113.988
5bb7ac8f0c27ee4c381dd895,59DbIyHGCoLNr9kj4oGquC,A Demon's Fate,https://p.scdn.co/mp3-preview/a7b1d395b705b74b70806e95a503f5adf29179d3?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.455,0.903,5,-3.451,0,0.0583,0.000555,0.000181,0.0883,0.343,134.049
5bb7ac8f0c27ee4c381dd896,7clzk3tSYv6VkQWByftu24,Kiss,https://p.scdn.co/mp3-preview/9ab81941aecc0ccca9a5f19e71fc8f320d23fcab?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.494,0.866,8,-6.169,1,0.0372,3.21E-05,0.349,0.26,0.37,93.96
5bb7ac8f0c27ee4c381dd897,5UKMxE8Ec8pa8YLXlqDkSZ,Devil Don't You Fool Me,https://p.scdn.co/mp3-preview/14db15a3f6bca7d69ccd4b901cc853ca86adfc56?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.712,0.772,2,-6.11,0,0.0601,0.186,0,0.0695,0.543,135.939
5bb7ac8f0c27ee4c381dd898,4e2Q0w7J4wVO9tujLBL4Vv,"Kiss Kiss Bang Bang - 12"" version",https://p.scdn.co/mp3-preview/5c962251403b79a4f43a39f1c123b2b549ba25ec?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.451,0.523,11,-8.679,1,0.0521,0.00841,0.000644,0.0774,0.511,117.515
5bb7ac8f0c27ee4c381dd899,5v921Je5XJL5iiVDrXB7Vd,Talk About The Weather,https://p.scdn.co/mp3-preview/d56b545e502571d3b4a2fa85bc247d5bfb18722e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.525,0.935,2,-12.161,1,0.0608,0.00412,0.903,0.126,0.486,96
5bb7ac8f0c27ee4c381dd89a,5igtcGicAsO0kllTxDe5U4,Terror Couple Kill Colonel,https://p.scdn.co/mp3-preview/7c1a6e75bacadebc05db964ec78cdcf6b08c1b88?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.687,0.583,4,-9.68,1,0.0372,0.00249,0.0218,0.0737,0.721,127.506
5bb7ac8f0c27ee4c381dd89b,49G0Rj1qpt75vdgiOo8QAE,She's Lost Control - 2007 Remastered Version,https://p.scdn.co/mp3-preview/e34a201ae7f3fab10a1ea17e6493053000829a09?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.485,0.846,11,-7.63,0,0.0528,0.0157,0.0287,0.0766,0.743,144.246
5bb7ac8f0c27ee4c381dd89c,2D35UNG23mlFcGtEZQrJ3r,This Corrosion,https://p.scdn.co/mp3-preview/6f911d2f94c95295aa48eee7e9fcf757681a110f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.508,0.868,0,-10.034,1,0.0624,0.103,0.000185,0.949,0.639,149.41
5bb7ac8f0c27ee4c381dd89d,6sqp9U7xOxal97RLNL6HwY,Trauma Queen,https://p.scdn.co/mp3-preview/b4d8d401f33113aa795ce77ad2712815ce75b55b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.35,0.967,2,-3.856,1,0.106,9.79E-06,0.877,0.263,0.0828,112.376
5bb7ac8f0c27ee4c381dd89e,1FyJ009lkkTnfNrldDh8iM,C.S.,https://p.scdn.co/mp3-preview/45350d95b0854782a7a3a66d370c700af881f7db?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.227,0.934,2,-11.154,1,0.0844,1.85E-05,0.535,0.0423,0.151,149.181
5bb7ac8f0c27ee4c381dd89f,6BQNfbPTuCM48vxFxAVLxH,Corporation Pull-In,https://p.scdn.co/mp3-preview/4c3c41d19c9dd1be3ce8524359522feb38015a57?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.28,0.974,2,-14.288,1,0.0923,3.63E-05,0.896,0.24,0.0613,112.098
5bb7ac8f0c27ee4c381dd8a0,2lTG95I7WiRXToOoBSicL4,The American's Head,https://p.scdn.co/mp3-preview/fdf354760be51ade101f6140d81c416a250dadb6?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.331,0.989,10,-4.993,0,0.131,3.95E-06,0.464,0.0945,0.149,105.3
5bb7ac8f0c27ee4c381dd8a1,2ODCP0a9vfAZtVAf7wggeh,We Curse You All,https://p.scdn.co/mp3-preview/831534d3f1c087d75e9cd306ff7ffc97c6bfbad6?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.282,0.968,1,-5.464,1,0.173,1.82E-05,0.248,0.252,0.117,112.392
5bb7ac8f0c27ee4c381dd8a2,44T1rHuB7FumhlRhcvJ4YR,Choice Of A New Generation,https://p.scdn.co/mp3-preview/a5320e2470367a5fae63651bb614221162e3a9be?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.258,0.997,11,-4.197,1,0.122,2.47E-05,0.793,0.358,0.0691,92.421
5bb7ac8f0c27ee4c381dd8a3,0JPd55tikxzevDHvzvlmap,Plunged Into Illusions,https://p.scdn.co/mp3-preview/015318ffbcb32b642c81923219ed5a2477408c1c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.231,0.996,1,-3.537,1,0.183,0.000864,0.819,0.562,0.0389,133.732
5bb7ac8f0c27ee4c381dd8a4,7IaiutW67zJCx3ZHlZLqfV,Injustice,https://p.scdn.co/mp3-preview/8e07e6a20e29e3159fb8a5599d8d7a15efa31f6c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.226,0.959,7,-14.256,0,0.0583,5.10E-06,0.933,0.111,0.128,144.331
5bb7ac8f0c27ee4c381dd8a5,4RyAKmscCHjhmbAHpQwSBq,Naked Trees,https://p.scdn.co/mp3-preview/3e9927f57609f885a4beb9359cba757fb63fc4d9?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.276,0.999,1,-2.415,0,0.228,2.38E-05,0.00596,0.237,0.0406,121.711
5bb7ac8f0c27ee4c381dd8a6,75FA2W7QsmlJ1bgqPk10Np,Enslaved by Machinery,https://p.scdn.co/mp3-preview/79318adb1cfa215efdca875b6db39c897e2e0575?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.224,0.998,1,-4.651,1,0.187,0.000352,0.00807,0.348,0.0324,142.173
5bb7ac8f0c27ee4c381dd8a7,3xOiihnByzjSCotv8uIooy,Living Next Door To Malice,https://p.scdn.co/mp3-preview/fdad1182afe0bbd45f3d5be08e5adb056dc10d0f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.249,0.974,11,-5.693,0,0.164,7.60E-06,0.0686,0.0991,0.154,116.806
5bb7ac8f0c27ee4c381dd8a8,4xrZLwofthSj9EwqXg0Ep6,Greed Killing,https://p.scdn.co/mp3-preview/1da4b04c77b1828e844b095e29f6b53c069e8c00?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.27,0.988,1,-5.669,1,0.182,0.000375,0.0375,0.0965,0.228,91.788
5bb7ac900c27ee4c381dd8a9,446LOKDiJpaaMoIeFwoPlh,Good Times,https://p.scdn.co/mp3-preview/72b1bbc2291ede58ecd3fb07c38170cf9942a35f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.138,0.995,0,-1.896,1,0.171,0.00016,0.934,0.0704,0.109,187.166
5bb7ac900c27ee4c381dd8aa,03b8mHaSuCJiZGTAdcHyQ7,Ontogeny of Behavior,https://p.scdn.co/mp3-preview/50dcd07ca58a3db75b7c7c87a8951dcbec650520?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.568,0.754,6,-7.543,1,0.0452,0.00334,0.828,0.0667,0.143,121.992
5bb7ac900c27ee4c381dd8ab,7mhobLGSV8ctCnvbEpDne7,Maggot Colony,https://p.scdn.co/mp3-preview/065298c75693bec0a779f1ee0fd70d27fb18da7b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.15,0.884,6,-9.276,1,0.0872,0.000133,0.953,0.292,0.118,105.702
5bb7ac900c27ee4c381dd8ac,6SMHgPgNkhe9lneNTbgtel,Love and Happiness,https://p.scdn.co/mp3-preview/7d32ec1e6b6ffba67586c3e815126249751291ca?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.822,0.457,6,-10.937,1,0.235,0.214,0.000397,0.0766,0.73,99.16
5bb7ac900c27ee4c381dd8ad,0wnJdLDUi9fkDl5nxhDlqO,Cruel Summer,https://p.scdn.co/mp3-preview/a6b3f58b1c94d2e14ec7f95eb7970bf87fbf2d5d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.697,0.828,1,-8.796,0,0.0266,0.343,0.0154,0.271,0.926,108.367
5bb7ac900c27ee4c381dd8ae,2gIGz6JAzeXseCZTaexZzx,Son Of A Preacher Man,https://p.scdn.co/mp3-preview/a6433e465031a28c10af38cc55dfbf89f00cd8be?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.555,0.401,4,-14.376,1,0.0698,0.546,0,0.121,0.795,90.882
5bb7ac900c27ee4c381dd8af,6BvwGpRV3IroW7gNrCOpIp,Bette Davis Eyes (Re-recorded / Remastered),https://p.scdn.co/mp3-preview/2de5ad7b8d21b234ad622c0306fd03336aca0314?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.618,0.555,5,-8.451,1,0.0287,0.00766,0,0.332,0.536,116.613
